college_code,college_name,branch_id,branch_name,seat_type,category_code,percentile,is_tfws,is_ews
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225219110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,2.1035128,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225219110,Civil Engineering,State Level,EWS,27.1291039,False,True
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225224210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,88.7794539,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225224210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,50.6004122,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225224210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,82.5540242,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225224210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,PWDOBCH,77.8410928,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225224210,Computer Science and Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,68.1767082,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225224210,Computer Science and Engineering,Other Than Home University Seats Allotted to Home University Candidates,GSCO,44.8929536,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225224210,Computer Science and Engineering,Other Than Home University Seats Allotted to Home University Candidates,LNT1O,55.3559436,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225224210,Computer Science and Engineering,State Level,DEFOPENS,78.956117,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225229710,Electrical and Electronics Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,3.1374668,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225229710,Electrical and Electronics Engineering,Home University Seats Allotted to Home University Candidates,GSEBCH,43.8452614,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225229710,Electrical and Electronics Engineering,Home University Seats Allotted to Home University Candidates,LSCH,30.8111882,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225229710,Electrical and Electronics Engineering,Other Than Home University Seats Allotted to Home University Candidates,GOPENO,71.716606,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225229710,Electrical and Electronics Engineering,Other Than Home University Seats Allotted to Home University Candidates,LOPENO,47.4576949,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225229710,Electrical and Electronics Engineering,Other Than Home University Seats Allotted to Home University Candidates,LOBCO,38.7773761,False,False
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225229710,Electrical and Electronics Engineering,State Level,EWS,25.5139718,False,True
02252,"Marathwada Shikshan Prasarak Mandal's Shri Shivaji Institute of Engineering and Management Studies, Parbhani",0225261210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,30.9687071,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225419110,Civil Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,9.8530334,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225419110,Civil Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,5.0375626,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225419110,Civil Engineering,Home University Seats Allotted to Home University Candidates,GSCH,6.2116069,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225419110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,14.0490445,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225419110,Civil Engineering,Other Than Home University Seats Allotted to Home University Candidates,GOPENO,25.6482713,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,67.0458361,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,54.7526673,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,51.1396363,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,74.3614357,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LSEBCH,60.6237408,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LSTH,67.5033807,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Home University Seats Allotted to Other Than Home University Candidates,LVJH,28.0884374,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,54.7526673,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,38.8849565,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,51.1396363,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSEBCO,50.9307179,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSTO,56.5649954,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424510,Computer Engineering,State Level,TFWS,60.0743746,True,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Home University Seats Allotted to Home University Candidates,GOPENH,55.8763225,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Home University Seats Allotted to Home University Candidates,GOBCH,48.777949,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Home University Seats Allotted to Home University Candidates,GSEBCH,34.805294,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Home University Seats Allotted to Home University Candidates,LOPENH,59.0509185,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Home University Seats Allotted to Home University Candidates,LOBCH,33.5585964,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Home University Seats Allotted to Home University Candidates,PWDOPENH,59.0509185,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Home University Seats Allotted to Home University Candidates,GSTH,52.9935209,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,57.2163252,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,11.0205778,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,8.032746,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,State Level,TFWS,62.902955,True,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,State Level,EWS,57.1959853,False,True
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225424610,Information Technology,State Level,DEFOPENS,59.0509185,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225429310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,4.5424794,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225429310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,32.8923205,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOPENH,15.201762,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GVJH,1.6171274,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GSEBCH,15.1214416,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOPENH,61.8908693,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LNT2H,22.2282247,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,PWDOBCH,11.5084415,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GSTH,6.7863525,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOBCH,9.6243746,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,50.6004122,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LNT3O,1.368368,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Home University Candidates,GOPENO,27.5123271,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Home University Candidates,GSCO,11.9971742,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Home University Candidates,GSEBCO,27.4048925,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225437210,Electronics and Telecommunication Engg,State Level,EWS,2.1202544,False,True
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225461210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,9.6243746,False,False
02254,"Vilasrao Deshmukh Foundation Group of Institutions, Latur",0225461210,Mechanical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,25.6745674,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,11.9971742,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,33.5585964,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,28.3301002,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Home University Seats Allotted to Other Than Home University Candidates,LOPENH,46.2784017,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,36.2134011,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT2O,17.776617,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT3O,13.6621028,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,25.6745674,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,13.9490359,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GVJO,4.0661895,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,22.1725851,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224510,Computer Engineering,State Level,EWS,15.1214416,False,True
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224610,Information Technology,Home University Seats Allotted to Home University Candidates,PWDOPENH,9.2050034,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224610,Information Technology,Home University Seats Allotted to Home University Candidates,GSEBCH,3.7972607,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228224610,Information Technology,Home University Seats Allotted to Other Than Home University Candidates,GOBCH,20.1344161,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228290010,Electronics and Computer Science,Home University Seats Allotted to Home University Candidates,GOPENH,49.513096,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228290010,Electronics and Computer Science,Home University Seats Allotted to Home University Candidates,LOPENH,4.2265169,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228290010,Electronics and Computer Science,Home University Seats Allotted to Other Than Home University Candidates,GOPENH,2.4044963,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228290010,Electronics and Computer Science,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,5.825722,False,False
02282,"Aditya Education Trust's Mitthulalji Sarada Polytechnic, Nalwandi Road, Beed",0228290010,Electronics and Computer Science,State Level,EWS,5.5604039,False,True
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250819110,Civil Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,35.3791065,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250819110,Civil Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,4.9021985,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250819110,Civil Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,7.496642,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250819110,Civil Engineering,State Level,EWS,11.0205778,False,True
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,60.2921536,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSCH,55.3559436,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,54.3568289,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,60.2921536,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSEBCH,45.521922,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,69.2652564,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,PWDOPENH,63.0759599,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,PWDOBCH,66.4751458,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSTH,60.2921536,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Home University Seats Allotted to Home University Candidates,GSEBCH,56.846611,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,22.0578726,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSCO,19.5522021,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,21.3858708,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOPENO,68.1767082,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,18.5574725,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GNT1O,17.7533973,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Other Than Home University Seats Allotted to Home University Candidates,GVJO,60.1291862,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,Other Than Home University Seats Allotted to Home University Candidates,GNT3O,51.2783205,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,State Level,TFWS,63.2687832,True,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250824510,Computer Engineering,State Level,EWS,70.2544031,False,True
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250829310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,10.4465918,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250829310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,40.1066152,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250829310,Electrical Engineering,Home University Seats Allotted to Home University Candidates,LSCH,14.0490445,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250829310,Electrical Engineering,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,38.7773761,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250829310,Electrical Engineering,Other Than Home University Seats Allotted to Home University Candidates,GSCO,47.9076668,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250829310,Electrical Engineering,Other Than Home University Seats Allotted to Home University Candidates,LOPENO,20.1344161,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250829310,Electrical Engineering,State Level,EWS,15.9803473,False,True
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250829310,Electrical Engineering,State Level,DEFOPENS,8.4810177,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOPENH,30.4575002,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GSCH,14.7377685,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GVJH,22.1725851,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GOBCH,2.1202544,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LOPENH,54.0550229,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,GSEBCH,14.7377685,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Home University Seats Allotted to Home University Candidates,LSTH,34.2191386,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,34.1954023,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Other Than Home University Candidates,LOBCO,43.9565943,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Home University Candidates,GOPENO,38.8659877,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,Other Than Home University Seats Allotted to Home University Candidates,LVJO,30.8566205,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250837210,Electronics and Telecommunication Engg,State Level,DEFOPENS,48.0648514,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Home University Seats Allotted to Home University Candidates,GOPENH,51.2783205,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Home University Seats Allotted to Home University Candidates,GSCH,17.9386574,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Home University Seats Allotted to Other Than Home University Candidates,GOBCH,65.5950208,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Home University Seats Allotted to Other Than Home University Candidates,GSTH,61.315336,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Home University Seats Allotted to Other Than Home University Candidates,GVJH,59.8892661,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Home University Seats Allotted to Other Than Home University Candidates,GSEBCH,58.930416,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOPENO,78.9456075,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GOBCO,72.8075065,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSCO,48.1520934,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,GSTO,68.7156482,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,Other Than Home University Seats Allotted to Other Than Home University Candidates,LSEBCO,56.7298199,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250850310,Food Technology,State Level,DEFOPENS,69.4269658,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250861210,Mechanical Engineering,Home University Seats Allotted to Home University Candidates,LOPENH,27.4155342,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250890610,Civil Engineering (Structural Engineering),State Level,GOPENS,11.9971742,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250890710,Food Engineering,State Level,GOPENS,54.0859766,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250890710,Food Engineering,State Level,LOPENS,34.5790896,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250890710,Food Engineering,State Level,TFWS,24.7657909,True,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250890810,Mechanical and Automation Engineering,State Level,GOPENS,38.8659877,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250890810,Mechanical and Automation Engineering,State Level,LOPENS,48.6637821,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250891410,Safety and Fire Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,18.5574725,False,False
02508,GRAMIN TECHNICAL AND MANAGEMENT CAMPUS NANDED.,0250891410,Safety and Fire Engineering,State Level,EWS,23.9858471,False,True
02516,International Centre Of Excellence In Engineering and Management (ICEEM),0251619110,Civil Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,37.6881791,False,False
02516,International Centre Of Excellence In Engineering and Management (ICEEM),0251624210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GOPENH,52.814879,False,False
02516,International Centre Of Excellence In Engineering and Management (ICEEM),0251624210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GSCH,34.5790896,False,False
02516,International Centre Of Excellence In Engineering and Management (ICEEM),0251624210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GNT2H,47.9076668,False,False
02516,International Centre Of Excellence In Engineering and Management (ICEEM),0251624210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GNT3H,33.099972,False,False
02516,International Centre Of Excellence In Engineering and Management (ICEEM),0251624210,Computer Science and Engineering,Home University Seats Allotted to Home University Candidates,GOBCH,28.0884374,False,False
