Rank,Percentile,Choice Code,Merit Exam
57628,48.2928590,0413961210,JEE(Main)-2024
36845,65.8025383,0413924210,JEE(Main)-2024
43284,60.5916673,0413991110,JEE(Main)-2024
48717,56.0687777,0413992810,JEE(Main)-2024
53125,52.1845339,0413929310,JEE(Main)-2024
77756,27.2136862,0414199510,JEE(Main)-2024
20400,80.2235814,0414291010,JEE(Main)-2024
37758,65.0561876,0414219110,JEE(Main)-2024
21707,78.9227248,0414291710,JEE(Main)-2024
14365,85.5871602,0414224610,JEE(Main)-2024
22921,77.8322522,0414237210,JEE(Main)-2024
11216,88.4984729,0414224210,JEE(Main)-2024
41150,62.3601588,0414261210,JEE(Main)-2024
21889,78.7607666,0414299710,JEE(Main)-2024
28501,72.9086360,0414229310,JEE(Main)-2024
49779,55.1090064,0414424210,JEE(Main)-2024
85468,15.3989990,0414429310,JEE(Main)-2024
56193,49.4522425,0414424610,JEE(Main)-2024
86613,13.2515047,0414461210,JEE(Main)-2024
53096,52.1845339,0414599510,JEE(Main)-2024
88464,8.8095594,0414561210,JEE(Main)-2024
54900,50.8208297,0414537210,JEE(Main)-2024
51027,54.2004802,0414524210,JEE(Main)-2024
77549,27.8601519,0414529310,JEE(Main)-2024
60206,46.0832398,0414719110,JEE(Main)-2024
36030,66.5773877,0414724610,JEE(Main)-2024
57377,48.5852903,0414729310,JEE(Main)-2024
55724,49.8710905,0414761210,JEE(Main)-2024
31949,70.1399487,0414724210,JEE(Main)-2024
39898,63.3987981,0414799510,JEE(Main)-2024
44405,59.7739944,0414737210,JEE(Main)-2024
78765,25.7694988,0415161210,JEE(Main)-2024
74014,32.0057037,0415129310,JEE(Main)-2024
60104,46.1308076,0415192110,JEE(Main)-2024
80074,24.2039028,0415119110,JEE(Main)-2024
58027,48.0088741,0415191210,JEE(Main)-2024
68316,38.1695803,0415137010,JEE(Main)-2024
25034,76.9338484,0415108210,JEE(Main)-2024
45610,58.6610048,0415100210,JEE(Main)-2024
43046,60.8949481,0415124210,JEE(Main)-2024
48826,56.0063988,0415124610,JEE(Main)-2024
70350,36.1313730,0416337010,JEE(Main)-2024
46826,57.7205882,0416324210,JEE(Main)-2024
65725,40.8865248,0416370110,JEE(Main)-2024
76892,28.4639143,0416329310,JEE(Main)-2024
56680,49.2543008,0416391210,JEE(Main)-2024
11058,88.6482790,0416791110,JEE(Main)-2024
18103,82.2058537,0416725710,JEE(Main)-2024
35934,66.6376422,0416735610,JEE(Main)-2024
20796,79.7597457,0416737210,JEE(Main)-2024
16097,83.9824953,0416799510,JEE(Main)-2024
16495,83.6440646,0416726710,JEE(Main)-2024
9405,90.1760513,0416724210,JEE(Main)-2024
17199,82.9710860,0416725110,JEE(Main)-2024
42920,60.9834559,0416719110,JEE(Main)-2024
37912,65.0225298,0416761210,JEE(Main)-2024
31269,70.5982353,0416737810,JEE(Main)-2024
28941,72.6133542,0416737610,JEE(Main)-2024
16085,84.0047360,0416724610,JEE(Main)-2024
33445,68.7472982,0417226310,JEE(Main)-2024
35127,67.2961860,0417224210,JEE(Main)-2024
71726,34.7059173,0417261210,JEE(Main)-2024
70346,36.1313730,0417229310,JEE(Main)-2024
44322,59.8276777,0417237210,JEE(Main)-2024
74406,31.6061014,0417219110,JEE(Main)-2024
21770,78.9149832,0417437210,JEE(Main)-2024
21996,78.6760812,0417426210,JEE(Main)-2024
36564,66.1194727,0417426510,JEE(Main)-2024
44298,59.8276777,0417419110,JEE(Main)-2024
32688,69.5118917,0417429310,JEE(Main)-2024
16684,83.5374616,0417491210,JEE(Main)-2024
17064,83.0984451,0417424610,JEE(Main)-2024
16283,83.8028169,0417424510,JEE(Main)-2024
18771,81.6427323,0417426010,JEE(Main)-2024
19660,80.8264647,0417499710,JEE(Main)-2024
35205,67.1648348,0417461210,JEE(Main)-2024
61055,45.3164723,0417524210,JEE(Main)-2024
61976,44.2947607,0417719110,JEE(Main)-2024
38764,64.3362689,0417737010,JEE(Main)-2024
55642,49.9560715,0417761210,JEE(Main)-2024
18453,81.8937208,0417724210,JEE(Main)-2024
22802,77.9653458,0417724610,JEE(Main)-2024
90630,1.6546662,0418137210,JEE(Main)-2024
88623,8.2703088,0418824210,JEE(Main)-2024
73704,36.2600190,0418850310,JEE(Main)-2024
88491,8.7798489,0419029310,JEE(Main)-2024
56647,49.2543008,0419224210,JEE(Main)-2024
74928,30.9483531,0419291110,JEE(Main)-2024
63347,43.0214600,0419391210,JEE(Main)-2024
52299,53.0111146,0419391110,JEE(Main)-2024
37980,64.9050180,0419324210,JEE(Main)-2024
70516,36.0468249,0419337010,JEE(Main)-2024
58890,47.3676202,0419691010,JEE(Main)-2024
79885,24.3000585,0419637210,JEE(Main)-2024
70548,36.0468249,0419692110,JEE(Main)-2024
47279,57.3240008,0419624210,JEE(Main)-2024
69428,37.1033368,0419691210,JEE(Main)-2024
63900,42.5517120,0428519110,JEE(Main)-2024
66630,40.0084975,0428524610,JEE(Main)-2024
44626,59.6793493,0430461250,JEE(Main)-2024
20005,80.4783983,0430424550,JEE(Main)-2024
26671,74.5577528,0430437250,JEE(Main)-2024
59492,46.6555544,0461326510,JEE(Main)-2024
81837,21.6377935,0461361210,JEE(Main)-2024
47323,57.3147779,0461391210,JEE(Main)-2024
59622,46.5681292,0461337210,JEE(Main)-2024
46527,57.8069025,0461324510,JEE(Main)-2024
73612,32.6240189,0461329310,JEE(Main)-2024
78131,26.9375191,0461319110,JEE(Main)-2024
88316,9.0713172,0464824610,JEE(Main)-2024
87558,11.0628966,0464824210,JEE(Main)-2024
52089,53.0226888,0464919110,JEE(Main)-2024
28877,72.7256174,0464924510,JEE(Main)-2024
43855,60.1042781,0464929310,JEE(Main)-2024
45347,58.8742611,0464961210,JEE(Main)-2024
83019,19.9863358,0467993610,JEE(Main)-2024
54029,51.4671199,0467929310,JEE(Main)-2024
73631,32.6240189,0510319110,JEE(Main)-2024
70369,36.1313730,0510337610,JEE(Main)-2024
44552,59.6793493,0510324510,JEE(Main)-2024
68299,38.1695803,0510361210,JEE(Main)-2024
56839,49.2401216,0510337210,JEE(Main)-2024
55720,49.8710905,0510384410,JEE(Main)-2024
38372,64.7153175,0510424510,JEE(Main)-2024
64131,42.4493618,0510450710,JEE(Main)-2024
62462,43.9288980,0510461210,JEE(Main)-2024
46606,57.8061345,0510437210,JEE(Main)-2024
68375,38.1372939,0510429310,JEE(Main)-2024
84650,16.7854751,0510419110,JEE(Main)-2024
84012,18.0068996,0510684410,JEE(Main)-2024
58961,46.8430082,0510691210,JEE(Main)-2024
53445,52.0362075,0510624510,JEE(Main)-2024
27480,73.7627293,0510824610,JEE(Main)-2024
50731,54.3784475,0510819110,JEE(Main)-2024
31921,70.1399487,0510837210,JEE(Main)-2024
28937,72.6699075,0510826310,JEE(Main)-2024
24370,76.4636614,0510824510,JEE(Main)-2024
45167,59.1550456,0510846410,JEE(Main)-2024
48419,56.2873843,0510861210,JEE(Main)-2024
41042,62.3601588,0510829310,JEE(Main)-2024
37946,64.9789150,0510992110,JEE(Main)-2024
55964,49.8111979,0510991610,JEE(Main)-2024
55396,50.1654969,0510929310,JEE(Main)-2024
32353,69.7145887,0510924510,JEE(Main)-2024
33402,68.8362969,0510999510,JEE(Main)-2024
34036,68.2394281,0510924610,JEE(Main)-2024
28250,73.1330990,0510956610,JEE(Main)-2024
38532,64.4404871,0510937210,JEE(Main)-2024
69110,37.6039393,0510919110,JEE(Main)-2024
62301,44.0508810,0510961210,JEE(Main)-2024
12953,86.8609531,0512124610,JEE(Main)-2024
25950,75.1739746,0512121910,JEE(Main)-2024
34257,68.1212955,0512161210,JEE(Main)-2024
17672,82.6064894,0512137210,JEE(Main)-2024
14483,85.5110299,0512199510,JEE(Main)-2024
15970,84.1755688,0512125710,JEE(Main)-2024
40654,62.7445130,0512150710,JEE(Main)-2024
40372,62.8786263,0512119110,JEE(Main)-2024
29625,72.0547535,0512129310,JEE(Main)-2024
10464,89.1917153,0512124510,JEE(Main)-2024
45122,59.1819949,0512424510,JEE(Main)-2024
83695,18.5486338,0512462410,JEE(Main)-2024
51724,53.4068257,0512424610,JEE(Main)-2024
78604,26.3085090,0512484410,JEE(Main)-2024
52083,53.0226888,0512524610,JEE(Main)-2024
65521,41.0479619,0512584410,JEE(Main)-2024
72402,33.6208642,0512550710,JEE(Main)-2024
37124,65.6408730,0512524510,JEE(Main)-2024
51510,53.5662784,0513024510,JEE(Main)-2024
52378,52.9715081,0513961210,JEE(Main)-2024
34868,67.5095821,0513999510,JEE(Main)-2024
52318,52.9946164,0513991610,JEE(Main)-2024
43406,60.5733600,0513937210,JEE(Main)-2024
64900,41.7350505,0513946410,JEE(Main)-2024
62856,43.5597145,0513950710,JEE(Main)-2024
64866,41.7350505,0513919110,JEE(Main)-2024
36669,66.0357656,0513924610,JEE(Main)-2024
43112,60.8949481,0513984410,JEE(Main)-2024
30995,70.8363852,0513924510,JEE(Main)-2024
44668,59.5678435,0515129310,JEE(Main)-2024
25984,75.1712957,0515199510,JEE(Main)-2024
34588,67.8308824,0515137210,JEE(Main)-2024
52859,52.4962805,0515119110,JEE(Main)-2024
50964,54.2765449,0515161210,JEE(Main)-2024
24118,76.7599056,0515124510,JEE(Main)-2024
24455,76.4471767,0515124610,JEE(Main)-2024
32763,69.4141317,0515291310,JEE(Main)-2024
69866,36.6180714,0515219110,JEE(Main)-2024
64154,42.4493618,0515261210,JEE(Main)-2024
55372,50.2204774,0515229310,JEE(Main)-2024
44949,59.2301802,0515237210,JEE(Main)-2024
27492,73.7627293,0515224210,JEE(Main)-2024
35630,66.9185014,0515224610,JEE(Main)-2024
35301,67.1469863,0515291110,JEE(Main)-2024
32123,69.8655117,0515291210,JEE(Main)-2024
33644,68.6174754,0516029310,JEE(Main)-2024
55854,49.8142964,0516091510,JEE(Main)-2024
35940,66.6376422,0516061210,JEE(Main)-2024
19248,81.1580882,0516024610,JEE(Main)-2024
14822,85.2005235,0516024510,JEE(Main)-2024
21792,78.9149832,0516084410,JEE(Main)-2024
55155,50.5250721,0516019110,JEE(Main)-2024
28762,72.7256174,0516062410,JEE(Main)-2024
71269,34.9375047,0516129310,JEE(Main)-2024
72938,33.2232604,0516161210,JEE(Main)-2024
52100,53.0226888,0516125710,JEE(Main)-2024
36192,66.3978839,0516124510,JEE(Main)-2024
46401,57.9935072,0516137210,JEE(Main)-2024
41227,62.2823599,0516124610,JEE(Main)-2024
46510,57.8069025,0516199510,JEE(Main)-2024
84648,16.7854751,0516119110,JEE(Main)-2024
42143,61.5247040,0516291610,JEE(Main)-2024
42444,61.2790648,0516261210,JEE(Main)-2024
22238,78.4959203,0516224610,JEE(Main)-2024
31795,70.2057789,0516237210,JEE(Main)-2024
18212,82.1733811,0516224510,JEE(Main)-2024
28355,72.9923375,0516299510,JEE(Main)-2024
57216,48.6301306,0516219110,JEE(Main)-2024
41095,62.3601588,0516229310,JEE(Main)-2024
31006,70.8363852,0516284410,JEE(Main)-2024
79301,25.2000150,0516437210,JEE(Main)-2024
86155,14.0892338,0516446610,JEE(Main)-2024
39786,63.4720353,0516424510,JEE(Main)-2024
88595,8.3109763,0516419110,JEE(Main)-2024
71393,34.7551904,0516824510,JEE(Main)-2024
70352,36.1313730,0516924510,JEE(Main)-2024
90614,1.7683837,0516937210,JEE(Main)-2024
76910,28.4639143,0517091210,JEE(Main)-2024
72471,33.5699354,0517024210,JEE(Main)-2024
80511,23.7322411,0517084410,JEE(Main)-2024
79051,25.5853094,0517037210,JEE(Main)-2024
74777,31.0231213,0517137210,JEE(Main)-2024
56379,49.3963053,0517124510,JEE(Main)-2024
63097,43.4350639,0517126310,JEE(Main)-2024
35859,66.6655105,0517219110,JEE(Main)-2024
30929,70.8647980,0517229310,JEE(Main)-2024
19324,81.1206661,0517224510,JEE(Main)-2024
23402,77.4599403,0517224610,JEE(Main)-2024
24432,76.4471767,0517292110,JEE(Main)-2024
35978,66.6376422,0517261210,JEE(Main)-2024
22886,77.8322522,0517291210,JEE(Main)-2024
21764,78.9149832,0517299510,JEE(Main)-2024
28044,73.3320946,0517237210,JEE(Main)-2024
45787,58.5764923,0517361210,JEE(Main)-2024
29752,71.8775001,0517324510,JEE(Main)-2024
32044,69.9483766,0517399510,JEE(Main)-2024
49944,55.0466064,0517319110,JEE(Main)-2024
35795,66.6655105,0517337210,JEE(Main)-2024
86404,13.5512762,0517719110,JEE(Main)-2024
40315,62.9605616,0517724510,JEE(Main)-2024
47493,57.3011125,0517737210,JEE(Main)-2024
65673,40.9215197,0517729310,JEE(Main)-2024
72931,33.2232604,0517761210,JEE(Main)-2024
45656,58.6258093,0517799510,JEE(Main)-2024
58904,47.3497393,0517784410,JEE(Main)-2024
43529,60.3012620,0517724610,JEE(Main)-2024
62270,44.1712256,0517924510,JEE(Main)-2024
60700,45.5083235,0517926310,JEE(Main)-2024
74854,30.9483531,0517961210,JEE(Main)-2024
31004,70.8363852,0518124510,JEE(Main)-2024
39883,63.3987981,0518137210,JEE(Main)-2024
35042,67.3330092,0518199510,JEE(Main)-2024
69540,37.0102438,0518119110,JEE(Main)-2024
66195,40.3058173,0518161210,JEE(Main)-2024
62461,43.9288980,0518129310,JEE(Main)-2024
62345,44.0508810,0518237210,JEE(Main)-2024
51723,53.4068257,0518224510,JEE(Main)-2024
79033,25.5853094,0518229310,JEE(Main)-2024
45392,58.7987235,0518226310,JEE(Main)-2024
85601,15.1167612,0518261210,JEE(Main)-2024
49900,55.0466064,0518424510,JEE(Main)-2024
59370,46.6975840,0518437210,JEE(Main)-2024
51250,53.8673850,0524491610,JEE(Main)-2024
90518,2.1494091,0524492210,JEE(Main)-2024
37003,65.7022258,0524425710,JEE(Main)-2024
78584,26.3085090,0525624610,JEE(Main)-2024
59558,46.5960891,0525624510,JEE(Main)-2024
61537,44.8443341,0526324510,JEE(Main)-2024
57601,48.2928590,0530324510,JEE(Main)-2024
83101,19.7840516,0530384410,JEE(Main)-2024
24935,76.0808449,0532229310,JEE(Main)-2024
61130,45.2445766,0532261210,JEE(Main)-2024
37616,65.2483111,0533037210,JEE(Main)-2024
32414,69.6382163,0533099510,JEE(Main)-2024
64457,42.2939937,0533061210,JEE(Main)-2024
23507,77.3846775,0533024610,JEE(Main)-2024
13185,86.6779118,0533024510,JEE(Main)-2024
33611,68.6174754,0533124510,JEE(Main)-2024
44506,59.6793493,0533137210,JEE(Main)-2024
68988,37.8563695,0533129310,JEE(Main)-2024
79065,25.5813182,0533119110,JEE(Main)-2024
69661,36.6705729,0533161210,JEE(Main)-2024
87140,11.8688758,0536525110,JEE(Main)-2024
90570,1.8854877,0536561210,JEE(Main)-2024
88606,8.3060671,0538024610,JEE(Main)-2024
86384,13.5512762,0538024510,JEE(Main)-2024
89184,6.7181546,0538099510,JEE(Main)-2024
84837,16.4738832,0538124210,JEE(Main)-2024
46099,58.2354795,0538224510,JEE(Main)-2024
58300,47.6974853,0538226310,JEE(Main)-2024
88554,8.4628318,0538261210,JEE(Main)-2024
69609,36.8365062,0538237210,JEE(Main)-2024
81751,21.6700467,0539061210,JEE(Main)-2024
76356,29.3237906,0539029310,JEE(Main)-2024
40127,63.2235380,0539024510,JEE(Main)-2024
83553,18.8896018,0539019110,JEE(Main)-2024
44536,59.6793493,0539024610,JEE(Main)-2024
47189,57.3937263,0539092110,JEE(Main)-2024
44501,59.6793493,0539624510,JEE(Main)-2024
56695,49.2543008,0539924610,JEE(Main)-2024
49223,55.6781294,0539924510,JEE(Main)-2024
52324,52.9946164,0539992110,JEE(Main)-2024
60106,46.1308076,0540126310,JEE(Main)-2024
73692,32.5587952,0540161210,JEE(Main)-2024
53275,52.1076408,0540124510,JEE(Main)-2024
60218,46.0832398,0540124610,JEE(Main)-2024
74912,30.9483531,0540824510,JEE(Main)-2024
63350,43.0214600,0540924510,JEE(Main)-2024
76480,29.1881299,0541137210,JEE(Main)-2024
70448,36.0493995,0541124510,JEE(Main)-2024
89436,6.0434238,0541161210,JEE(Main)-2024
58368,47.6296012,0541891610,JEE(Main)-2024
36749,65.8994288,0541826310,JEE(Main)-2024
68372,38.1372939,0541819110,JEE(Main)-2024
59238,46.7185244,0541829310,JEE(Main)-2024
34155,68.2213405,0541824510,JEE(Main)-2024
64265,42.4178836,0541861210,JEE(Main)-2024
40831,62.5868591,0543384410,JEE(Main)-2024
37749,65.0561876,0543324610,JEE(Main)-2024
33589,68.6174754,0543392110,JEE(Main)-2024
27545,73.7300314,0543324510,JEE(Main)-2024
39756,63.4728961,0544929310,JEE(Main)-2024
45242,59.1341107,0544961210,JEE(Main)-2024
25369,75.7071997,0544992110,JEE(Main)-2024
33558,68.6174754,0544991710,JEE(Main)-2024
23584,77.2447818,0544924610,JEE(Main)-2024
23006,77.7755664,0544924510,JEE(Main)-2024
50189,54.8536973,0544919110,JEE(Main)-2024
55127,50.5898108,0549791710,JEE(Main)-2024
43943,60.0923182,0550937210,JEE(Main)-2024
52245,53.0183877,0550924510,JEE(Main)-2024
4051,95.1286765,0600721970,JEE(Main)-2024
2816,96.3216590,0600792170,JEE(Main)-2024
2448,96.6677233,0600724670,JEE(Main)-2024
1748,97.4401638,0600724270,JEE(Main)-2024
21408,79.2439951,0612291210,JEE(Main)-2024
67468,39.3011281,0612261210,JEE(Main)-2024
28115,73.2350300,0612237210,JEE(Main)-2024
19233,81.1580882,0612224510,JEE(Main)-2024
71378,34.7551904,0612219110,JEE(Main)-2024
34154,68.2213405,0613837210,JEE(Main)-2024
71456,34.7461905,0613819110,JEE(Main)-2024
29803,71.8716360,0613824610,JEE(Main)-2024
57939,48.1018012,0613861210,JEE(Main)-2024
23967,76.9338484,0613824510,JEE(Main)-2024
30735,71.1409851,0613826310,JEE(Main)-2024
13410,86.4802997,0613984410,JEE(Main)-2024
11535,88.2009665,0613992110,JEE(Main)-2024
9088,90.4651529,0613924510,JEE(Main)-2024
10524,89.0807089,0613924610,JEE(Main)-2024
14532,85.4539444,0613937210,JEE(Main)-2024
11452,88.2988047,0613999510,JEE(Main)-2024
36116,66.4341079,0613961210,JEE(Main)-2024
28691,72.7843348,0613929310,JEE(Main)-2024
23319,77.5091755,0614129310,JEE(Main)-2024
6412,92.9267335,0614124510,JEE(Main)-2024
30665,71.1805620,0614119110,JEE(Main)-2024
8168,91.2867563,0614126210,JEE(Main)-2024
15782,84.3167371,0614191610,JEE(Main)-2024
7452,91.9767966,0614124610,JEE(Main)-2024
30439,71.3374029,0614161210,JEE(Main)-2024
11376,88.3519080,0614137210,JEE(Main)-2024
31694,70.4103342,0614499510,JEE(Main)-2024
70077,36.4386792,0614461210,JEE(Main)-2024
32341,69.7145887,0614492110,JEE(Main)-2024
29102,72.4780171,0614424610,JEE(Main)-2024
72141,34.3450426,0614419110,JEE(Main)-2024
32411,69.6382163,0614437210,JEE(Main)-2024
26209,74.9092973,0614424510,JEE(Main)-2024
43214,60.7590468,0614561210,JEE(Main)-2024
22542,78.2081147,0614537210,JEE(Main)-2024
31743,70.3812289,0614529310,JEE(Main)-2024
14074,85.8963155,0614524610,JEE(Main)-2024
13619,86.3102151,0614526310,JEE(Main)-2024
12655,87.1844010,0614524510,JEE(Main)-2024
8772,90.7092489,0614691210,JEE(Main)-2024
21391,79.2439951,0614650710,JEE(Main)-2024
8573,90.8926072,0614624610,JEE(Main)-2024
8633,90.8622065,0614691110,JEE(Main)-2024
8391,91.0619594,0614692710,JEE(Main)-2024
7777,91.6486960,0614624510,JEE(Main)-2024
23633,77.2187523,0614619110,JEE(Main)-2024
12636,87.2364040,0614637210,JEE(Main)-2024
24293,76.5791743,0614661210,JEE(Main)-2024
70970,35.3619737,0614961210,JEE(Main)-2024
38120,64.7598923,0614937210,JEE(Main)-2024
30363,71.3769198,0614924610,JEE(Main)-2024
80286,23.9899492,0614919110,JEE(Main)-2024
43957,60.0923182,0614984410,JEE(Main)-2024
36787,65.8983654,0614992110,JEE(Main)-2024
30958,70.8647980,0614999510,JEE(Main)-2024
61975,44.2947607,0614925310,JEE(Main)-2024
27853,73.6143868,0614924510,JEE(Main)-2024
39815,63.4720353,0615519110,JEE(Main)-2024
12670,87.1431618,0615591210,JEE(Main)-2024
30542,71.3374029,0615529310,JEE(Main)-2024
12436,87.3006528,0615526010,JEE(Main)-2024
10098,89.4812734,0615524510,JEE(Main)-2024
33289,68.9875832,0615561210,JEE(Main)-2024
11486,88.2275404,0615591110,JEE(Main)-2024
17604,82.6491700,0615537210,JEE(Main)-2024
12590,87.2391946,0615524610,JEE(Main)-2024
12559,87.2479796,0615591310,JEE(Main)-2024
16058,84.0409163,0615637210,JEE(Main)-2024
12414,87.3280245,0615699510,JEE(Main)-2024
36007,66.5773877,0615661210,JEE(Main)-2024
9101,90.4637570,0615624510,JEE(Main)-2024
11271,88.4225860,0615624610,JEE(Main)-2024
30483,71.3374029,0615629310,JEE(Main)-2024
11467,88.2748243,0617561210,JEE(Main)-2024
3264,95.8911102,0617591110,JEE(Main)-2024
3022,96.1095558,0617524590,JEE(Main)-2024
10152,89.4517684,0617519110,JEE(Main)-2024
2252,96.8674580,0617524510,JEE(Main)-2024
3222,95.9133237,0617524610,JEE(Main)-2024
5184,94.0824392,0617537210,JEE(Main)-2024
4888,94.5423951,0617708210,JEE(Main)-2024
9053,90.4898570,0617724510,JEE(Main)-2024
10174,89.4431141,0617724610,JEE(Main)-2024
17089,83.0877922,0617737210,JEE(Main)-2024
42169,61.5247040,0617761210,JEE(Main)-2024
46542,57.8069025,0617719110,JEE(Main)-2024
35553,66.9569433,0617750710,JEE(Main)-2024
56830,49.2401216,0617861210,JEE(Main)-2024
22753,78.0508065,0617837210,JEE(Main)-2024
14112,85.8649251,0617824610,JEE(Main)-2024
13108,86.7538709,0617824510,JEE(Main)-2024
20103,80.3927437,0617999510,JEE(Main)-2024
50128,54.8907700,0617961210,JEE(Main)-2024
24902,76.0877028,0617937210,JEE(Main)-2024
19546,80.9683243,0617924610,JEE(Main)-2024
18341,82.0077648,0617924510,JEE(Main)-2024
28702,72.7843348,0618237210,JEE(Main)-2024
18687,81.6857523,0618224610,JEE(Main)-2024
16988,83.1852895,0618224510,JEE(Main)-2024
60722,45.5083235,0618261210,JEE(Main)-2024
57242,48.6301306,0618219110,JEE(Main)-2024
36296,66.3654780,0618337210,JEE(Main)-2024
30625,71.1861396,0618324510,JEE(Main)-2024
71425,34.7461905,0618361210,JEE(Main)-2024
35816,66.6655105,0618437210,JEE(Main)-2024
62636,43.7729363,0618429310,JEE(Main)-2024
29439,72.1885748,0618424610,JEE(Main)-2024
27813,73.6143868,0618424510,JEE(Main)-2024
77359,27.9984424,0618461210,JEE(Main)-2024
69660,36.6705729,0618419110,JEE(Main)-2024
72342,33.8362967,0618561210,JEE(Main)-2024
29033,72.5624486,0618537210,JEE(Main)-2024
39370,63.7478515,0618529310,JEE(Main)-2024
16101,83.9824953,0618524510,JEE(Main)-2024
16805,83.3555515,0618524610,JEE(Main)-2024
19863,80.6584467,0618724610,JEE(Main)-2024
30624,71.1861396,0618737210,JEE(Main)-2024
65621,40.9346038,0618719110,JEE(Main)-2024
18054,82.3027438,0618724510,JEE(Main)-2024
75888,29.8015715,0618761210,JEE(Main)-2024
52784,52.6966136,0620362410,JEE(Main)-2024
53886,51.6406469,0620361210,JEE(Main)-2024
16630,83.5713338,0620324510,JEE(Main)-2024
65662,40.9215197,0620319110,JEE(Main)-2024
20725,79.8086785,0620399510,JEE(Main)-2024
24379,76.4636614,0620326610,JEE(Main)-2024
26796,74.4848650,0620624510,JEE(Main)-2024
23763,77.0955651,0620699510,JEE(Main)-2024
32460,69.5628064,0620637210,JEE(Main)-2024
27128,74.1064138,0620624610,JEE(Main)-2024
73240,33.0683459,0620661210,JEE(Main)-2024
16504,83.6440646,0620729310,JEE(Main)-2024
13595,86.3150089,0620791610,JEE(Main)-2024
27052,74.1809752,0620746610,JEE(Main)-2024
24305,76.5791743,0620761210,JEE(Main)-2024
32559,69.5584733,0620719110,JEE(Main)-2024
6699,92.6459586,0620724510,JEE(Main)-2024
10909,88.8062928,0620737210,JEE(Main)-2024
7195,92.2187153,0620724610,JEE(Main)-2024
8550,90.9018423,0620799510,JEE(Main)-2024
19510,81.0122069,0621491110,JEE(Main)-2024
45375,58.8742611,0621462410,JEE(Main)-2024
16608,83.5778944,0621424510,JEE(Main)-2024
47439,57.3147779,0621421910,JEE(Main)-2024
26725,74.5526686,0621437210,JEE(Main)-2024
18862,81.5751525,0621456810,JEE(Main)-2024
48391,56.4117911,0621461210,JEE(Main)-2024
36965,65.7022258,0621419110,JEE(Main)-2024
36041,66.5046002,0621429310,JEE(Main)-2024
75451,30.5015334,0621724210,JEE(Main)-2024
56262,49.4291847,0622061210,JEE(Main)-2024
46908,57.6979333,0622029310,JEE(Main)-2024
63058,43.4350639,0622019110,JEE(Main)-2024
37237,65.6235980,0622037210,JEE(Main)-2024
30718,71.1409851,0622024210,JEE(Main)-2024
20082,80.3927437,0622224210,JEE(Main)-2024
69502,37.0102438,0622246510,JEE(Main)-2024
78243,26.8115574,0622219110,JEE(Main)-2024
48179,56.4946109,0622229310,JEE(Main)-2024
28208,73.1574211,0622226310,JEE(Main)-2024
62730,43.6524512,0622289610,JEE(Main)-2024
36310,66.3654780,0622237210,JEE(Main)-2024
54876,50.8208297,0622261210,JEE(Main)-2024
74472,31.3104416,0622288610,JEE(Main)-2024
57162,51.1064638,0622289010,JEE(Main)-2024
48336,58.2354795,0622257010,JEE(Main)-2024
32583,69.5584733,0622291110,JEE(Main)-2024
38935,64.2467682,0622399510,JEE(Main)-2024
65145,41.3788891,0622329310,JEE(Main)-2024
69908,36.5687902,0622361210,JEE(Main)-2024
40292,62.9605616,0622337210,JEE(Main)-2024
34142,68.2213405,0622324210,JEE(Main)-2024
66617,40.0084975,0622319110,JEE(Main)-2024
23021,77.7755664,0625024210,JEE(Main)-2024
50736,54.3171452,0625061210,JEE(Main)-2024
33151,69.0384236,0625037210,JEE(Main)-2024
32347,69.7145887,0625091210,JEE(Main)-2024
63327,43.0214600,0625019110,JEE(Main)-2024
26540,74.5994626,0625091110,JEE(Main)-2024
45430,58.7987235,0625050710,JEE(Main)-2024
20435,80.2019630,0626584410,JEE(Main)-2024
41125,62.3601588,0626519110,JEE(Main)-2024
31073,70.8363852,0626561510,JEE(Main)-2024
23777,77.0955651,0626537210,JEE(Main)-2024
11175,88.5659516,0626524210,JEE(Main)-2024
15139,84.9235562,0626524610,JEE(Main)-2024
11872,87.8390716,0626724210,JEE(Main)-2024
20197,80.3777053,0626737210,JEE(Main)-2024
22718,78.0728186,0626726210,JEE(Main)-2024
16225,83.9304077,0626791110,JEE(Main)-2024
27629,73.7173337,0626729310,JEE(Main)-2024
50374,54.6671622,0626719110,JEE(Main)-2024
42770,61.0211990,0626761210,JEE(Main)-2024
69677,36.6705729,0626792210,JEE(Main)-2024
76640,28.9149494,0626861210,JEE(Main)-2024
40525,62.8250200,0626837210,JEE(Main)-2024
36400,66.2888466,0626850710,JEE(Main)-2024
53854,51.6653141,0626826210,JEE(Main)-2024
36001,66.5773877,0626824210,JEE(Main)-2024
65172,41.3242592,0626937210,JEE(Main)-2024
51456,53.6470479,0626924210,JEE(Main)-2024
40152,63.2235380,0626992510,JEE(Main)-2024
45582,58.6610048,0627024210,JEE(Main)-2024
89392,6.1071226,0627061210,JEE(Main)-2024
49407,55.5500772,0627099510,JEE(Main)-2024
75051,30.7427511,0627019110,JEE(Main)-2024
52081,53.0226888,0627037210,JEE(Main)-2024
1745,97.4445085,0627137210,JEE(Main)-2024
550,98.8770663,0627124510,JEE(Main)-2024
799,98.5330347,0627126310,JEE(Main)-2024
1120,98.1225329,0627184410,JEE(Main)-2024
850,98.4441609,0627124610,JEE(Main)-2024
6145,93.2041331,0627299510,JEE(Main)-2024
